crime is not a hypernym of robbery.,False,3,"transgression is a hypernym of crime, crime is a hypernym of felony, felony is a hypernym of larceny, larceny is a hypernym of robbery."
transgression is a hypernym of robbery.,True,4,"transgression is a hypernym of crime, crime is a hypernym of felony, felony is a hypernym of larceny, larceny is a hypernym of robbery."
transgression is not a hypernym of robbery.,False,4,"transgression is a hypernym of crime, crime is a hypernym of felony, felony is a hypernym of larceny, larceny is a hypernym of robbery."
larceny is a hypernym of biopiracy.,True,1,"transgression is a hypernym of crime, crime is a hypernym of felony, felony is a hypernym of larceny, larceny is a hypernym of biopiracy."
larceny is not a hypernym of biopiracy.,False,1,"transgression is a hypernym of crime, crime is a hypernym of felony, felony is a hypernym of larceny, larceny is a hypernym of biopiracy."
felony is a hypernym of biopiracy.,True,2,"transgression is a hypernym of crime, crime is a hypernym of felony, felony is a hypernym of larceny, larceny is a hypernym of biopiracy."
felony is not a hypernym of biopiracy.,False,2,"transgression is a hypernym of crime, crime is a hypernym of felony, felony is a hypernym of larceny, larceny is a hypernym of biopiracy."
crime is a hypernym of biopiracy.,True,3,"transgression is a hypernym of crime, crime is a hypernym of felony, felony is a hypernym of larceny, larceny is a hypernym of biopiracy."
crime is not a hypernym of biopiracy.,False,3,"transgression is a hypernym of crime, crime is a hypernym of felony, felony is a hypernym of larceny, larceny is a hypernym of biopiracy."
transgression is a hypernym of biopiracy.,True,4,"transgression is a hypernym of crime, crime is a hypernym of felony, felony is a hypernym of larceny, larceny is a hypernym of biopiracy."
transgression is not a hypernym of biopiracy.,False,4,"transgression is a hypernym of crime, crime is a hypernym of felony, felony is a hypernym of larceny, larceny is a hypernym of biopiracy."
larceny is a hypernym of grand larceny.,True,1,"transgression is a hypernym of crime, crime is a hypernym of felony, felony is a hypernym of larceny, larceny is a hypernym of grand larceny."
larceny is not a hypernym of grand larceny.,False,1,"transgression is a hypernym of crime, crime is a hypernym of felony, felony is a hypernym of larceny, larceny is a hypernym of grand larceny."
felony is a hypernym of grand larceny.,True,2,"transgression is a hypernym of crime, crime is a hypernym of felony, felony is a hypernym of larceny, larceny is a hypernym of grand larceny."
felony is not a hypernym of grand larceny.,False,2,"transgression is a hypernym of crime, crime is a hypernym of felony, felony is a hypernym of larceny, larceny is a hypernym of grand larceny."
crime is a hypernym of grand larceny.,True,3,"transgression is a hypernym of crime, crime is a hypernym of felony, felony is a hypernym of larceny, larceny is a hypernym of grand larceny."
crime is not a hypernym of grand larceny.,False,3,"transgression is a hypernym of crime, crime is a hypernym of felony, felony is a hypernym of larceny, larceny is a hypernym of grand larceny."
transgression is a hypernym of grand larceny.,True,4,"transgression is a hypernym of crime, crime is a hypernym of felony, felony is a hypernym of larceny, larceny is a hypernym of grand larceny."
transgression is not a hypernym of grand larceny.,False,4,"transgression is a hypernym of crime, crime is a hypernym of felony, felony is a hypernym of larceny, larceny is a hypernym of grand larceny."
larceny is a hypernym of petit larceny.,True,1,"transgression is a hypernym of crime, crime is a hypernym of felony, felony is a hypernym of larceny, larceny is a hypernym of petit larceny."
larceny is not a hypernym of petit larceny.,False,1,"transgression is a hypernym of crime, crime is a hypernym of felony, felony is a hypernym of larceny, larceny is a hypernym of petit larceny."
felony is a hypernym of petit larceny.,True,2,"transgression is a hypernym of crime, crime is a hypernym of felony, felony is a hypernym of larceny, larceny is a hypernym of petit larceny."
felony is not a hypernym of petit larceny.,False,2,"transgression is a hypernym of crime, crime is a hypernym of felony, felony is a hypernym of larceny, larceny is a hypernym of petit larceny."
crime is a hypernym of petit larceny.,True,3,"transgression is a hypernym of crime, crime is a hypernym of felony, felony is a hypernym of larceny, larceny is a hypernym of petit larceny."
crime is not a hypernym of petit larceny.,False,3,"transgression is a hypernym of crime, crime is a hypernym of felony, felony is a hypernym of larceny, larceny is a hypernym of petit larceny."
transgression is a hypernym of petit larceny.,True,4,"transgression is a hypernym of crime, crime is a hypernym of felony, felony is a hypernym of larceny, larceny is a hypernym of petit larceny."
transgression is not a hypernym of petit larceny.,False,4,"transgression is a hypernym of crime, crime is a hypernym of felony, felony is a hypernym of larceny, larceny is a hypernym of petit larceny."
burglary is a hypernym of housebreaking.,True,1,"transgression is a hypernym of crime, crime is a hypernym of felony, felony is a hypernym of burglary, burglary is a hypernym of housebreaking."
burglary is not a hypernym of housebreaking.,False,1,"transgression is a hypernym of crime, crime is a hypernym of felony, felony is a hypernym of burglary, burglary is a hypernym of housebreaking."
felony is a hypernym of housebreaking.,True,2,"transgression is a hypernym of crime, crime is a hypernym of felony, felony is a hypernym of burglary, burglary is a hypernym of housebreaking."
felony is not a hypernym of housebreaking.,False,2,"transgression is a hypernym of crime, crime is a hypernym of felony, felony is a hypernym of burglary, burglary is a hypernym of housebreaking."
crime is a hypernym of housebreaking.,True,3,"transgression is a hypernym of crime, crime is a hypernym of felony, felony is a hypernym of burglary, burglary is a hypernym of housebreaking."
crime is not a hypernym of housebreaking.,False,3,"transgression is a hypernym of crime, crime is a hypernym of felony, felony is a hypernym of burglary, burglary is a hypernym of housebreaking."
transgression is a hypernym of housebreaking.,True,4,"transgression is a hypernym of crime, crime is a hypernym of felony, felony is a hypernym of burglary, burglary is a hypernym of housebreaking."
transgression is not a hypernym of housebreaking.,False,4,"transgression is a hypernym of crime, crime is a hypernym of felony, felony is a hypernym of burglary, burglary is a hypernym of housebreaking."
venture is a hypernym of joint venture.,True,1,"activity is a hypernym of work, work is a hypernym of undertaking, undertaking is a hypernym of venture, venture is a hypernym of joint venture."
venture is not a hypernym of joint venture.,False,1,"activity is a hypernym of work, work is a hypernym of undertaking, undertaking is a hypernym of venture, venture is a hypernym of joint venture."
undertaking is a hypernym of joint venture.,True,2,"activity is a hypernym of work, work is a hypernym of undertaking, undertaking is a hypernym of venture, venture is a hypernym of joint venture."
undertaking is not a hypernym of joint venture.,False,2,"activity is a hypernym of work, work is a hypernym of undertaking, undertaking is a hypernym of venture, venture is a hypernym of joint venture."
work is a hypernym of joint venture.,True,3,"activity is a hypernym of work, work is a hypernym of undertaking, undertaking is a hypernym of venture, venture is a hypernym of joint venture."
work is not a hypernym of joint venture.,False,3,"activity is a hypernym of work, work is a hypernym of undertaking, undertaking is a hypernym of venture, venture is a hypernym of joint venture."
activity is a hypernym of joint venture.,True,4,"activity is a hypernym of work, work is a hypernym of undertaking, undertaking is a hypernym of venture, venture is a hypernym of joint venture."
activity is not a hypernym of joint venture.,False,4,"activity is a hypernym of work, work is a hypernym of undertaking, undertaking is a hypernym of venture, venture is a hypernym of joint venture."
enterprise is a hypernym of forlorn hope.,True,1,"activity is a hypernym of work, work is a hypernym of undertaking, undertaking is a hypernym of enterprise, enterprise is a hypernym of forlorn hope."
enterprise is not a hypernym of forlorn hope.,False,1,"activity is a hypernym of work, work is a hypernym of undertaking, undertaking is a hypernym of enterprise, enterprise is a hypernym of forlorn hope."
undertaking is a hypernym of forlorn hope.,True,2,"activity is a hypernym of work, work is a hypernym of undertaking, undertaking is a hypernym of enterprise, enterprise is a hypernym of forlorn hope."
undertaking is not a hypernym of forlorn hope.,False,2,"activity is a hypernym of work, work is a hypernym of undertaking, undertaking is a hypernym of enterprise, enterprise is a hypernym of forlorn hope."
work is a hypernym of forlorn hope.,True,3,"activity is a hypernym of work, work is a hypernym of undertaking, undertaking is a hypernym of enterprise, enterprise is a hypernym of forlorn hope."
work is not a hypernym of forlorn hope.,False,3,"activity is a hypernym of work, work is a hypernym of undertaking, undertaking is a hypernym of enterprise, enterprise is a hypernym of forlorn hope."
activity is a hypernym of forlorn hope.,True,4,"activity is a hypernym of work, work is a hypernym of undertaking, undertaking is a hypernym of enterprise, enterprise is a hypernym of forlorn hope."
activity is not a hypernym of forlorn hope.,False,4,"activity is a hypernym of work, work is a hypernym of undertaking, undertaking is a hypernym of enterprise, enterprise is a hypernym of forlorn hope."
armed forces censorship is a hypernym of primary censorship.,True,1,"counterintelligence is a hypernym of censoring, censoring is a hypernym of military censorship, military censorship is a hypernym of armed forces censorship, armed forces censorship is a hypernym of primary censorship."
armed forces censorship is not a hypernym of primary censorship.,False,1,"counterintelligence is a hypernym of censoring, censoring is a hypernym of military censorship, military censorship is a hypernym of armed forces censorship, armed forces censorship is a hypernym of primary censorship."
military censorship is a hypernym of primary censorship.,True,2,"counterintelligence is a hypernym of censoring, censoring is a hypernym of military censorship, military censorship is a hypernym of armed forces censorship, armed forces censorship is a hypernym of primary censorship."
military censorship is not a hypernym of primary censorship.,False,2,"counterintelligence is a hypernym of censoring, censoring is a hypernym of military censorship, military censorship is a hypernym of armed forces censorship, armed forces censorship is a hypernym of primary censorship."
censoring is a hypernym of primary censorship.,True,3,"counterintelligence is a hypernym of censoring, censoring is a hypernym of military censorship, military censorship is a hypernym of armed forces censorship, armed forces censorship is a hypernym of primary censorship."
censoring is not a hypernym of primary censorship.,False,3,"counterintelligence is a hypernym of censoring, censoring is a hypernym of military censorship, military censorship is a hypernym of armed forces censorship, armed forces censorship is a hypernym of primary censorship."
counterintelligence is a hypernym of primary censorship.,True,4,"counterintelligence is a hypernym of censoring, censoring is a hypernym of military censorship, military censorship is a hypernym of armed forces censorship, armed forces censorship is a hypernym of primary censorship."
counterintelligence is not a hypernym of primary censorship.,False,4,"counterintelligence is a hypernym of censoring, censoring is a hypernym of military censorship, military censorship is a hypernym of armed forces censorship, armed forces censorship is a hypernym of primary censorship."
armed forces censorship is a hypernym of secondary censorship.,True,1,"counterintelligence is a hypernym of censoring, censoring is a hypernym of military censorship, military censorship is a hypernym of armed forces censorship, armed forces censorship is a hypernym of secondary censorship."
armed forces censorship is not a hypernym of secondary censorship.,False,1,"counterintelligence is a hypernym of censoring, censoring is a hypernym of military censorship, military censorship is a hypernym of armed forces censorship, armed forces censorship is a hypernym of secondary censorship."
military censorship is a hypernym of secondary censorship.,True,2,"counterintelligence is a hypernym of censoring, censoring is a hypernym of military censorship, military censorship is a hypernym of armed forces censorship, armed forces censorship is a hypernym of secondary censorship."
military censorship is not a hypernym of secondary censorship.,False,2,"counterintelligence is a hypernym of censoring, censoring is a hypernym of military censorship, military censorship is a hypernym of armed forces censorship, armed forces censorship is a hypernym of secondary censorship."
censoring is a hypernym of secondary censorship.,True,3,"counterintelligence is a hypernym of censoring, censoring is a hypernym of military censorship, military censorship is a hypernym of armed forces censorship, armed forces censorship is a hypernym of secondary censorship."
censoring is not a hypernym of secondary censorship.,False,3,"counterintelligence is a hypernym of censoring, censoring is a hypernym of military censorship, military censorship is a hypernym of armed forces censorship, armed forces censorship is a hypernym of secondary censorship."
counterintelligence is a hypernym of secondary censorship.,True,4,"counterintelligence is a hypernym of censoring, censoring is a hypernym of military censorship, military censorship is a hypernym of armed forces censorship, armed forces censorship is a hypernym of secondary censorship."
counterintelligence is not a hypernym of secondary censorship.,False,4,"counterintelligence is a hypernym of censoring, censoring is a hypernym of military censorship, military censorship is a hypernym of armed forces censorship, armed forces censorship is a hypernym of secondary censorship."
martial art is a hypernym of aikido.,True,1,"activity is a hypernym of protection, protection is a hypernym of self-defense, self-defense is a hypernym of martial art, martial art is a hypernym of aikido."
martial art is not a hypernym of aikido.,False,1,"activity is a hypernym of protection, protection is a hypernym of self-defense, self-defense is a hypernym of martial art, martial art is a hypernym of aikido."
self-defense is a hypernym of aikido.,True,2,"activity is a hypernym of protection, protection is a hypernym of self-defense, self-defense is a hypernym of martial art, martial art is a hypernym of aikido."
self-defense is not a hypernym of aikido.,False,2,"activity is a hypernym of protection, protection is a hypernym of self-defense, self-defense is a hypernym of martial art, martial art is a hypernym of aikido."
protection is a hypernym of aikido.,True,3,"activity is a hypernym of protection, protection is a hypernym of self-defense, self-defense is a hypernym of martial art, martial art is a hypernym of aikido."
protection is not a hypernym of aikido.,False,3,"activity is a hypernym of protection, protection is a hypernym of self-defense, self-defense is a hypernym of martial art, martial art is a hypernym of aikido."
activity is a hypernym of aikido.,True,4,"activity is a hypernym of protection, protection is a hypernym of self-defense, self-defense is a hypernym of martial art, martial art is a hypernym of aikido."
activity is not a hypernym of aikido.,False,4,"activity is a hypernym of protection, protection is a hypernym of self-defense, self-defense is a hypernym of martial art, martial art is a hypernym of aikido."
martial art is a hypernym of judo.,True,1,"activity is a hypernym of protection, protection is a hypernym of self-defense, self-defense is a hypernym of martial art, martial art is a hypernym of judo."
martial art is not a hypernym of judo.,False,1,"activity is a hypernym of protection, protection is a hypernym of self-defense, self-defense is a hypernym of martial art, martial art is a hypernym of judo."
self-defense is a hypernym of judo.,True,2,"activity is a hypernym of protection, protection is a hypernym of self-defense, self-defense is a hypernym of martial art, martial art is a hypernym of judo."
self-defense is not a hypernym of judo.,False,2,"activity is a hypernym of protection, protection is a hypernym of self-defense, self-defense is a hypernym of martial art, martial art is a hypernym of judo."
protection is a hypernym of judo.,True,3,"activity is a hypernym of protection, protection is a hypernym of self-defense, self-defense is a hypernym of martial art, martial art is a hypernym of judo."
protection is not a hypernym of judo.,False,3,"activity is a hypernym of protection, protection is a hypernym of self-defense, self-defense is a hypernym of martial art, martial art is a hypernym of judo."
activity is a hypernym of judo.,True,4,"activity is a hypernym of protection, protection is a hypernym of self-defense, self-defense is a hypernym of martial art, martial art is a hypernym of judo."
activity is not a hypernym of judo.,False,4,"activity is a hypernym of protection, protection is a hypernym of self-defense, self-defense is a hypernym of martial art, martial art is a hypernym of judo."
martial art is a hypernym of jujutsu.,True,1,"activity is a hypernym of protection, protection is a hypernym of self-defense, self-defense is a hypernym of martial art, martial art is a hypernym of jujutsu."
martial art is not a hypernym of jujutsu.,False,1,"activity is a hypernym of protection, protection is a hypernym of self-defense, self-defense is a hypernym of martial art, martial art is a hypernym of jujutsu."
self-defense is a hypernym of jujutsu.,True,2,"activity is a hypernym of protection, protection is a hypernym of self-defense, self-defense is a hypernym of martial art, martial art is a hypernym of jujutsu."
self-defense is not a hypernym of jujutsu.,False,2,"activity is a hypernym of protection, protection is a hypernym of self-defense, self-defense is a hypernym of martial art, martial art is a hypernym of jujutsu."
protection is a hypernym of jujutsu.,True,3,"activity is a hypernym of protection, protection is a hypernym of self-defense, self-defense is a hypernym of martial art, martial art is a hypernym of jujutsu."
protection is not a hypernym of jujutsu.,False,3,"activity is a hypernym of protection, protection is a hypernym of self-defense, self-defense is a hypernym of martial art, martial art is a hypernym of jujutsu."
activity is a hypernym of jujutsu.,True,4,"activity is a hypernym of protection, protection is a hypernym of self-defense, self-defense is a hypernym of martial art, martial art is a hypernym of jujutsu."
activity is not a hypernym of jujutsu.,False,4,"activity is a hypernym of protection, protection is a hypernym of self-defense, self-defense is a hypernym of martial art, martial art is a hypernym of jujutsu."
martial art is a hypernym of ninjutsu.,True,1,"activity is a hypernym of protection, protection is a hypernym of self-defense, self-defense is a hypernym of martial art, martial art is a hypernym of ninjutsu."
martial art is not a hypernym of ninjutsu.,False,1,"activity is a hypernym of protection, protection is a hypernym of self-defense, self-defense is a hypernym of martial art, martial art is a hypernym of ninjutsu."
self-defense is a hypernym of ninjutsu.,True,2,"activity is a hypernym of protection, protection is a hypernym of self-defense, self-defense is a hypernym of martial art, martial art is a hypernym of ninjutsu."
self-defense is not a hypernym of ninjutsu.,False,2,"activity is a hypernym of protection, protection is a hypernym of self-defense, self-defense is a hypernym of martial art, martial art is a hypernym of ninjutsu."
protection is a hypernym of ninjutsu.,True,3,"activity is a hypernym of protection, protection is a hypernym of self-defense, self-defense is a hypernym of martial art, martial art is a hypernym of ninjutsu."
protection is not a hypernym of ninjutsu.,False,3,"activity is a hypernym of protection, protection is a hypernym of self-defense, self-defense is a hypernym of martial art, martial art is a hypernym of ninjutsu."
activity is a hypernym of ninjutsu.,True,4,"activity is a hypernym of protection, protection is a hypernym of self-defense, self-defense is a hypernym of martial art, martial art is a hypernym of ninjutsu."
activity is not a hypernym of ninjutsu.,False,4,"activity is a hypernym of protection, protection is a hypernym of self-defense, self-defense is a hypernym of martial art, martial art is a hypernym of ninjutsu."
martial art is a hypernym of karate.,True,1,"activity is a hypernym of protection, protection is a hypernym of self-defense, self-defense is a hypernym of martial art, martial art is a hypernym of karate."
martial art is not a hypernym of karate.,False,1,"activity is a hypernym of protection, protection is a hypernym of self-defense, self-defense is a hypernym of martial art, martial art is a hypernym of karate."
self-defense is a hypernym of karate.,True,2,"activity is a hypernym of protection, protection is a hypernym of self-defense, self-defense is a hypernym of martial art, martial art is a hypernym of karate."
self-defense is not a hypernym of karate.,False,2,"activity is a hypernym of protection, protection is a hypernym of self-defense, self-defense is a hypernym of martial art, martial art is a hypernym of karate."
protection is a hypernym of karate.,True,3,"activity is a hypernym of protection, protection is a hypernym of self-defense, self-defense is a hypernym of martial art, martial art is a hypernym of karate."
protection is not a hypernym of karate.,False,3,"activity is a hypernym of protection, protection is a hypernym of self-defense, self-defense is a hypernym of martial art, martial art is a hypernym of karate."
activity is a hypernym of karate.,True,4,"activity is a hypernym of protection, protection is a hypernym of self-defense, self-defense is a hypernym of martial art, martial art is a hypernym of karate."
activity is not a hypernym of karate.,False,4,"activity is a hypernym of protection, protection is a hypernym of self-defense, self-defense is a hypernym of martial art, martial art is a hypernym of karate."
martial art is a hypernym of kung fu.,True,1,"activity is a hypernym of protection, protection is a hypernym of self-defense, self-defense is a hypernym of martial art, martial art is a hypernym of kung fu."
martial art is not a hypernym of kung fu.,False,1,"activity is a hypernym of protection, protection is a hypernym of self-defense, self-defense is a hypernym of martial art, martial art is a hypernym of kung fu."
self-defense is a hypernym of kung fu.,True,2,"activity is a hypernym of protection, protection is a hypernym of self-defense, self-defense is a hypernym of martial art, martial art is a hypernym of kung fu."
self-defense is not a hypernym of kung fu.,False,2,"activity is a hypernym of protection, protection is a hypernym of self-defense, self-defense is a hypernym of martial art, martial art is a hypernym of kung fu."
protection is a hypernym of kung fu.,True,3,"activity is a hypernym of protection, protection is a hypernym of self-defense, self-defense is a hypernym of martial art, martial art is a hypernym of kung fu."
protection is not a hypernym of kung fu.,False,3,"activity is a hypernym of protection, protection is a hypernym of self-defense, self-defense is a hypernym of martial art, martial art is a hypernym of kung fu."
activity is a hypernym of kung fu.,True,4,"activity is a hypernym of protection, protection is a hypernym of self-defense, self-defense is a hypernym of martial art, martial art is a hypernym of kung fu."
activity is not a hypernym of kung fu.,False,4,"activity is a hypernym of protection, protection is a hypernym of self-defense, self-defense is a hypernym of martial art, martial art is a hypernym of kung fu."
martial art is a hypernym of tae kwon do.,True,1,"activity is a hypernym of protection, protection is a hypernym of self-defense, self-defense is a hypernym of martial art, martial art is a hypernym of tae kwon do."
martial art is not a hypernym of tae kwon do.,False,1,"activity is a hypernym of protection, protection is a hypernym of self-defense, self-defense is a hypernym of martial art, martial art is a hypernym of tae kwon do."
self-defense is a hypernym of tae kwon do.,True,2,"activity is a hypernym of protection, protection is a hypernym of self-defense, self-defense is a hypernym of martial art, martial art is a hypernym of tae kwon do."
self-defense is not a hypernym of tae kwon do.,False,2,"activity is a hypernym of protection, protection is a hypernym of self-defense, self-defense is a hypernym of martial art, martial art is a hypernym of tae kwon do."
protection is a hypernym of tae kwon do.,True,3,"activity is a hypernym of protection, protection is a hypernym of self-defense, self-defense is a hypernym of martial art, martial art is a hypernym of tae kwon do."
protection is not a hypernym of tae kwon do.,False,3,"activity is a hypernym of protection, protection is a hypernym of self-defense, self-defense is a hypernym of martial art, martial art is a hypernym of tae kwon do."
activity is a hypernym of tae kwon do.,True,4,"activity is a hypernym of protection, protection is a hypernym of self-defense, self-defense is a hypernym of martial art, martial art is a hypernym of tae kwon do."
activity is not a hypernym of tae kwon do.,False,4,"activity is a hypernym of protection, protection is a hypernym of self-defense, self-defense is a hypernym of martial art, martial art is a hypernym of tae kwon do."
martial art is a hypernym of t'ai chi.,True,1,"activity is a hypernym of protection, protection is a hypernym of self-defense, self-defense is a hypernym of martial art, martial art is a hypernym of t'ai chi."
martial art is not a hypernym of t'ai chi.,False,1,"activity is a hypernym of protection, protection is a hypernym of self-defense, self-defense is a hypernym of martial art, martial art is a hypernym of t'ai chi."
self-defense is a hypernym of t'ai chi.,True,2,"activity is a hypernym of protection, protection is a hypernym of self-defense, self-defense is a hypernym of martial art, martial art is a hypernym of t'ai chi."
self-defense is not a hypernym of t'ai chi.,False,2,"activity is a hypernym of protection, protection is a hypernym of self-defense, self-defense is a hypernym of martial art, martial art is a hypernym of t'ai chi."
protection is a hypernym of t'ai chi.,True,3,"activity is a hypernym of protection, protection is a hypernym of self-defense, self-defense is a hypernym of martial art, martial art is a hypernym of t'ai chi."
protection is not a hypernym of t'ai chi.,False,3,"activity is a hypernym of protection, protection is a hypernym of self-defense, self-defense is a hypernym of martial art, martial art is a hypernym of t'ai chi."
activity is a hypernym of t'ai chi.,True,4,"activity is a hypernym of protection, protection is a hypernym of self-defense, self-defense is a hypernym of martial art, martial art is a hypernym of t'ai chi."
activity is not a hypernym of t'ai chi.,False,4,"activity is a hypernym of protection, protection is a hypernym of self-defense, self-defense is a hypernym of martial art, martial art is a hypernym of t'ai chi."
inhalation is a hypernym of gasp.,True,1,"organic process is a hypernym of bodily process, bodily process is a hypernym of breath, breath is a hypernym of inhalation, inhalation is a hypernym of gasp."
inhalation is not a hypernym of gasp.,False,1,"organic process is a hypernym of bodily process, bodily process is a hypernym of breath, breath is a hypernym of inhalation, inhalation is a hypernym of gasp."
breath is a hypernym of gasp.,True,2,"organic process is a hypernym of bodily process, bodily process is a hypernym of breath, breath is a hypernym of inhalation, inhalation is a hypernym of gasp."
breath is not a hypernym of gasp.,False,2,"organic process is a hypernym of bodily process, bodily process is a hypernym of breath, breath is a hypernym of inhalation, inhalation is a hypernym of gasp."
bodily process is a hypernym of gasp.,True,3,"organic process is a hypernym of bodily process, bodily process is a hypernym of breath, breath is a hypernym of inhalation, inhalation is a hypernym of gasp."
bodily process is not a hypernym of gasp.,False,3,"organic process is a hypernym of bodily process, bodily process is a hypernym of breath, breath is a hypernym of inhalation, inhalation is a hypernym of gasp."
organic process is a hypernym of gasp.,True,4,"organic process is a hypernym of bodily process, bodily process is a hypernym of breath, breath is a hypernym of inhalation, inhalation is a hypernym of gasp."
organic process is not a hypernym of gasp.,False,4,"organic process is a hypernym of bodily process, bodily process is a hypernym of breath, breath is a hypernym of inhalation, inhalation is a hypernym of gasp."
eating is a hypernym of coprophagy.,True,1,"organic process is a hypernym of bodily process, bodily process is a hypernym of consumption, consumption is a hypernym of eating, eating is a hypernym of coprophagy."
eating is not a hypernym of coprophagy.,False,1,"organic process is a hypernym of bodily process, bodily process is a hypernym of consumption, consumption is a hypernym of eating, eating is a hypernym of coprophagy."
consumption is a hypernym of coprophagy.,True,2,"organic process is a hypernym of bodily process, bodily process is a hypernym of consumption, consumption is a hypernym of eating, eating is a hypernym of coprophagy."
consumption is not a hypernym of coprophagy.,False,2,"organic process is a hypernym of bodily process, bodily process is a hypernym of consumption, consumption is a hypernym of eating, eating is a hypernym of coprophagy."
bodily process is a hypernym of coprophagy.,True,3,"organic process is a hypernym of bodily process, bodily process is a hypernym of consumption, consumption is a hypernym of eating, eating is a hypernym of coprophagy."
bodily process is not a hypernym of coprophagy.,False,3,"organic process is a hypernym of bodily process, bodily process is a hypernym of consumption, consumption is a hypernym of eating, eating is a hypernym of coprophagy."
organic process is a hypernym of coprophagy.,True,4,"organic process is a hypernym of bodily process, bodily process is a hypernym of consumption, consumption is a hypernym of eating, eating is a hypernym of coprophagy."
organic process is not a hypernym of coprophagy.,False,4,"organic process is a hypernym of bodily process, bodily process is a hypernym of consumption, consumption is a hypernym of eating, eating is a hypernym of coprophagy."
eating is a hypernym of dining.,True,1,"organic process is a hypernym of bodily process, bodily process is a hypernym of consumption, consumption is a hypernym of eating, eating is a hypernym of dining."
eating is not a hypernym of dining.,False,1,"organic process is a hypernym of bodily process, bodily process is a hypernym of consumption, consumption is a hypernym of eating, eating is a hypernym of dining."
consumption is a hypernym of dining.,True,2,"organic process is a hypernym of bodily process, bodily process is a hypernym of consumption, consumption is a hypernym of eating, eating is a hypernym of dining."
consumption is not a hypernym of dining.,False,2,"organic process is a hypernym of bodily process, bodily process is a hypernym of consumption, consumption is a hypernym of eating, eating is a hypernym of dining."
bodily process is a hypernym of dining.,True,3,"organic process is a hypernym of bodily process, bodily process is a hypernym of consumption, consumption is a hypernym of eating, eating is a hypernym of dining."
bodily process is not a hypernym of dining.,False,3,"organic process is a hypernym of bodily process, bodily process is a hypernym of consumption, consumption is a hypernym of eating, eating is a hypernym of dining."
organic process is a hypernym of dining.,True,4,"organic process is a hypernym of bodily process, bodily process is a hypernym of consumption, consumption is a hypernym of eating, eating is a hypernym of dining."
organic process is not a hypernym of dining.,False,4,"organic process is a hypernym of bodily process, bodily process is a hypernym of consumption, consumption is a hypernym of eating, eating is a hypernym of dining."
eating is a hypernym of feasting.,True,1,"organic process is a hypernym of bodily process, bodily process is a hypernym of consumption, consumption is a hypernym of eating, eating is a hypernym of feasting."
eating is not a hypernym of feasting.,False,1,"organic process is a hypernym of bodily process, bodily process is a hypernym of consumption, consumption is a hypernym of eating, eating is a hypernym of feasting."
consumption is a hypernym of feasting.,True,2,"organic process is a hypernym of bodily process, bodily process is a hypernym of consumption, consumption is a hypernym of eating, eating is a hypernym of feasting."
consumption is not a hypernym of feasting.,False,2,"organic process is a hypernym of bodily process, bodily process is a hypernym of consumption, consumption is a hypernym of eating, eating is a hypernym of feasting."
bodily process is a hypernym of feasting.,True,3,"organic process is a hypernym of bodily process, bodily process is a hypernym of consumption, consumption is a hypernym of eating, eating is a hypernym of feasting."
bodily process is not a hypernym of feasting.,False,3,"organic process is a hypernym of bodily process, bodily process is a hypernym of consumption, consumption is a hypernym of eating, eating is a hypernym of feasting."
organic process is a hypernym of feasting.,True,4,"organic process is a hypernym of bodily process, bodily process is a hypernym of consumption, consumption is a hypernym of eating, eating is a hypernym of feasting."
organic process is not a hypernym of feasting.,False,4,"organic process is a hypernym of bodily process, bodily process is a hypernym of consumption, consumption is a hypernym of eating, eating is a hypernym of feasting."
eating is a hypernym of lunching.,True,1,"organic process is a hypernym of bodily process, bodily process is a hypernym of consumption, consumption is a hypernym of eating, eating is a hypernym of lunching."
eating is not a hypernym of lunching.,False,1,"organic process is a hypernym of bodily process, bodily process is a hypernym of consumption, consumption is a hypernym of eating, eating is a hypernym of lunching."
consumption is a hypernym of lunching.,True,2,"organic process is a hypernym of bodily process, bodily process is a hypernym of consumption, consumption is a hypernym of eating, eating is a hypernym of lunching."
consumption is not a hypernym of lunching.,False,2,"organic process is a hypernym of bodily process, bodily process is a hypernym of consumption, consumption is a hypernym of eating, eating is a hypernym of lunching."
bodily process is a hypernym of lunching.,True,3,"organic process is a hypernym of bodily process, bodily process is a hypernym of consumption, consumption is a hypernym of eating, eating is a hypernym of lunching."
bodily process is not a hypernym of lunching.,False,3,"organic process is a hypernym of bodily process, bodily process is a hypernym of consumption, consumption is a hypernym of eating, eating is a hypernym of lunching."
organic process is a hypernym of lunching.,True,4,"organic process is a hypernym of bodily process, bodily process is a hypernym of consumption, consumption is a hypernym of eating, eating is a hypernym of lunching."
organic process is not a hypernym of lunching.,False,4,"organic process is a hypernym of bodily process, bodily process is a hypernym of consumption, consumption is a hypernym of eating, eating is a hypernym of lunching."
eating is a hypernym of supping.,True,1,"organic process is a hypernym of bodily process, bodily process is a hypernym of consumption, consumption is a hypernym of eating, eating is a hypernym of supping."
eating is not a hypernym of supping.,False,1,"organic process is a hypernym of bodily process, bodily process is a hypernym of consumption, consumption is a hypernym of eating, eating is a hypernym of supping."
consumption is a hypernym of supping.,True,2,"organic process is a hypernym of bodily process, bodily process is a hypernym of consumption, consumption is a hypernym of eating, eating is a hypernym of supping."
consumption is not a hypernym of supping.,False,2,"organic process is a hypernym of bodily process, bodily process is a hypernym of consumption, consumption is a hypernym of eating, eating is a hypernym of supping."
